s_AB,s_zeta
0.63344846,0.92358201
1.79285440,1.31832535
0.85052560,0.51414244
0.48695091,0.69838340
2.12137696,1.03120281
0.31864752,1.40430368
0.53086257,0.57176698
1.33443243,0.39648202
1.52296763,1.95617599
1.24916645,1.20845105
0.33297858,1.13540838
1.47194543,0.53997053
1.63841832,0.80155193
0.35844743,1.15642884
0.99453624,1.21113234
0.84780267,1.02292748
1.36968727,0.67498838
0.37659315,1.10837706
0.99256213,0.59421547
0.74001517,1.47247535
1.60649076,0.31277959
0.56311172,2.09468958
1.85116134,0.66169396
0.55095950,1.21006959
1.17436188,0.97325520
0.47157181,0.82069696
0.87081150,0.88399885
1.01172256,0.62497372
1.65081820,0.79045779
0.78768000,1.82889289
0.65735649,0.70329389
1.04940767,0.88218765
0.70399752,1.06118186
0.98794771,1.43670542
0.85978993,0.74930598
1.18615650,1.02149421
0.53596267,0.97656935
1.37588809,0.83469353
2.29773490,1.55767001
0.68047251,0.47062598
1.92489444,0.68483738
0.49161742,0.98674657
0.23460257,0.98650233
0.92673359,1.21359983
1.60378499,1.82147026
0.52966269,0.81340609
0.39425408,0.66069535
1.04691087,0.75275284
0.44475951,1.15539369
1.42495554,0.85630741
0.48444741,1.03644600
1.41399440,1.10002618
1.88767975,0.82139453
0.86124775,0.82902042
0.69118968,1.51122589
1.00988998,0.93302925
0.79748240,0.63621889
0.58064430,1.25405053
1.28823618,1.78114164
1.73098247,0.43936605
0.82404452,0.55098384
0.26081639,1.37757279
1.74222725,0.56826453
1.01297820,0.84097610
0.53404438,1.35151874
0.94607681,0.69085755
0.88846869,1.61789901
1.89378948,1.21796715
0.61022262,0.60858705
1.38160958,1.32203332
1.12277893,0.58773315
0.65237084,0.82726663
0.50472843,1.10821974
0.57617917,1.22495344
2.14498004,0.98345641
0.91469667,0.96264427
0.58890295,0.65000970
2.13549619,0.52070799
0.90378893,2.01842063
0.78848061,1.15796598
0.64887176,0.76632741
0.83501399,1.02405047
0.67288798,0.90031944
1.52197886,1.31922648
0.32544389,0.15256800
0.89745331,1.28738004
1.63868961,0.60787714
0.92374254,1.38054851
0.59816520,1.24323772
0.64429944,1.16924219
1.89863646,0.68490851
1.00643343,1.39520972
1.17258158,0.64978454
1.26577532,0.72694433
0.42751488,1.95185707
1.15701875,0.36253348
1.15323878,0.73648105
0.28406297,0.97709884
1.56216944,1.21596880
0.41633995,0.76125312
1.11846518,0.86375478
0.52731855,1.43936143
0.33717346,1.56212304
2.33283744,0.77097074
0.97310038,1.00541318
1.30836940,0.65894768
0.92420529,0.41226759
0.63194173,1.50298207
2.25978754,1.06596882
1.76829484,0.91592212
0.50547912,0.90894946
0.26828500,1.02395052
0.69062814,1.15539356
0.91835637,1.14982557
0.18918673,0.90323795
1.59668980,1.11942461
0.53194731,0.91457081
1.50407868,1.12768997
0.37563477,0.90943709
1.69487763,0.85660287
0.50354059,0.85798171
1.52312488,0.64304490
1.10187597,0.88198708
0.53416489,1.92614472
0.80538604,1.13112344
0.87874638,0.82107632
1.02016036,0.69405599
1.48592923,1.16622140
0.62089170,1.22948655
0.67749393,0.39981208
1.56770198,0.92444806
0.69019927,1.42127740
1.95271623,1.12639368
0.52504021,0.48227227
0.12411343,0.98124329
2.46405368,1.38779316
0.59309269,0.66308943
1.17292852,1.93102941
0.51991493,0.47350907
0.36192283,1.18640374
2.13761694,0.79814714
0.19125180,0.66609707
2.12460007,1.03076934
1.31056424,0.87265065
0.66057171,1.09415643
1.65117073,1.33700777
0.86755198,0.40073159
0.43498763,2.37144196
0.15091868,0.17765374
1.08107278,1.04808670
1.17029884,0.50842244
1.05596289,1.45891639
1.50468710,0.98858909
0.16517549,1.34363065
1.05040315,0.63860769
0.59425588,0.32613218
1.22721263,1.42114214
0.43125775,0.87475776
1.83574723,1.27844294
0.91413321,1.32273936
1.01435296,1.27623805
1.91521325,0.49495816
0.55261434,1.25157885
0.34367617,0.58094052
1.59544103,1.07387923
2.11913517,0.81208941
0.37563036,0.75436873
0.58048575,1.47441811
0.64093727,1.30777454
0.21294256,0.45381346
0.54206022,1.35357995
1.52543544,0.79072756
1.10293982,1.38666647
1.67767661,0.97980334
0.30761057,0.69189408
2.16284969,1.35859012
0.83510230,0.34260854
1.06464755,1.64658705
0.60658311,0.33025531
0.63419135,0.98187918
0.29836252,0.70480552
1.24725752,2.32392262
1.86297481,0.56374679
1.53392091,1.05742647
1.52721977,1.06079429
0.21692630,0.57548367
1.08610327,0.81773950
1.05307228,1.11252360
0.37765276,1.45535230
1.58751079,0.53144823
1.75042712,0.92715724
0.60003763,1.16225976
1.41429654,0.82209501
0.72432514,1.73362242
0.75448085,0.43960136
0.32871782,0.99439862
0.32332265,1.58623544
1.85267074,0.98797609
0.89884816,0.46783501
0.19298683,0.93611396
2.22874420,0.52890135
0.56566730,1.44663424
0.93819930,0.84394549
0.28272269,1.26953810
0.76712446,1.34460406
2.33664129,0.86282818
0.41233710,1.06415936
0.67681766,1.03971493
0.29735146,0.43555051
1.24869542,1.21771105
0.98056980,1.19096273
2.03871166,0.81644173
0.55768966,1.02942464
1.12485216,1.08685784
1.39399443,0.53225520
0.78418903,0.93995928
0.53020513,1.55235247
0.99680332,1.65949901
0.45532566,0.59755937
0.86325168,0.68929193
1.54921913,0.72907156
0.94725943,1.57253781
1.70040457,0.56147204
1.32466624,0.57629784
0.15038685,1.38770943
0.91533593,0.83361119
0.89175341,1.52796363
1.73226891,1.05729658
0.90091706,0.80094074
1.25995867,0.94048574
0.50097121,0.89257806
0.18901749,1.35658405
2.99029043,0.89227184
1.40755964,0.84817508
0.84135162,1.18691972
0.48458148,0.57897035
0.81035700,0.54280562
0.26302736,1.58463617
0.81446002,1.00272282
1.12345323,1.28992279
0.76007260,1.18048146
1.57963809,1.19247184
1.21557760,0.37187677
0.81059145,1.18291202
1.12680555,0.69518899
1.15540759,0.55742266
0.72155112,1.88353752
0.86133013,0.93893145
1.02620983,0.45580093
0.78835026,1.01512794
0.64077280,1.49206682
0.47205293,1.15015738
1.26784201,0.54175379
1.79425784,1.50935701
0.81872602,0.74195895
1.06844264,1.17723244
1.04852539,0.53898494
1.46370336,1.38894268
0.35511311,0.27736697
1.46374928,1.19611486
1.02049101,0.76502288
1.85119906,1.93735785
0.65977946,1.21521945
0.46765888,0.53488482
1.18624890,0.88437191
0.66418478,0.85476109
2.11775758,1.12779220
0.42372270,1.25365578
0.09792496,0.53669039
1.71726941,1.06071071
0.79823534,1.05401852
1.68857027,1.02160532
1.23415655,1.17196318
0.41030078,0.29539983
0.22138538,2.01733265
1.44704503,0.79108213
0.33716458,1.22897582
2.51331273,0.81313592
0.35548330,0.81359418
1.27645231,0.54738275
0.65275406,1.25494943
1.01084042,0.87466164
0.73209372,0.91488670
1.18065888,1.58927121
0.63192353,0.65365637
1.05830841,1.27662326
0.17160552,1.29680721
0.91698215,0.57671540
1.78612623,0.98820081
1.41286220,0.54311954
0.55619426,1.87193487
0.63853840,0.77105136
1.88730067,0.60154775
0.71711345,0.91620497
0.34511545,0.80318323
1.13276061,1.06011096
1.30753466,1.78256938
1.04779534,1.20648183
1.08539251,0.24901912
0.65834989,1.61835394
0.61041161,0.75813201
1.27335935,0.47501342
0.43938547,1.21548380
1.14100062,0.84768447
1.94138117,0.98259459
0.36764208,1.36863610
0.45449489,0.67179706
1.63386912,1.55081495
0.91099223,0.74343351
0.92700032,0.68866432
1.18256894,1.39642807
1.93312290,1.31023892
0.63535383,0.70634665
0.70589103,0.80098822
1.17122811,0.81526739
1.94978892,1.08534875
0.54593968,1.03114939
0.33624185,0.67698933
2.61940952,1.00636123
0.85964283,1.80647674
0.63682621,1.31459468
0.75307000,0.65170896
0.76291009,0.28146016
0.71193718,1.53835887
0.86418046,0.48954874
1.46294130,1.33175282
0.27453841,0.88879365
1.66502455,1.40298600
0.36789725,0.46585272
1.87277261,0.73625287
0.05781575,1.56074888
0.79484216,1.17596763
0.95489795,0.74607825
2.08033015,1.63298179
0.28444337,0.21061067
1.28983570,1.41900679
0.99163864,1.05057693
1.20898873,0.57938518
0.77642197,0.64612089
1.68517967,0.77703042
1.12803829,1.96647102
0.28481841,0.68435279
1.14741348,1.38506615
0.62590176,0.77245490
0.78154733,1.07539892
2.24545638,0.96170065
0.68148872,0.77697290
0.17271687,0.98008783
0.82610196,1.33143413
0.85821235,0.57114116
0.93315906,1.42316628
1.31777796,0.37079870
1.71655742,1.02947087
0.59969629,1.26748919
0.22757694,1.12302714
1.54467791,1.71351263
2.17559269,0.61224628
0.82907256,0.77594966
1.04274838,0.74876240
0.73717225,0.93036059
0.59982497,1.00338857
1.07013323,1.27090505
0.72788159,0.65079130
1.13067674,0.89208091
1.22032203,1.68325515
1.16867153,0.93977799
0.87515662,0.89232669
0.48919363,1.00869836
1.21423028,0.52768969
1.85917064,1.70588791
0.38128461,1.00800914
0.28394733,0.52705145
1.81597566,0.90874750
0.57047313,0.95432584
0.78686724,1.08446534
1.55926306,0.46326915
0.53830554,2.00151510
1.91179763,1.18519729
0.57446394,0.59613972
0.91049583,1.01037277
0.59363751,1.28403901
1.14262039,0.81451158
1.29634667,0.12074224
0.13841247,1.48985413
1.29054707,1.13044566
1.78711844,1.12133383
0.36284461,1.04847484
1.08839214,0.55027324
1.05533126,1.07981630
0.68032337,1.80025989
1.73103009,0.47754502
1.01922235,1.20531292
0.80902167,0.85929951
0.97084652,1.12175706
0.13138453,0.70922818
1.04527244,0.94753696
1.98895975,0.79089334
0.80998091,0.93855899
0.91824584,1.08787119
1.57514061,1.83332402
0.93123340,0.70661296
0.91062372,1.27017552
0.63288285,0.50067132
1.30482868,0.66878168
1.77234758,1.33550717
0.46794226,1.03135174
1.17415973,1.29616155
0.88135280,0.52954272
0.42618297,0.63910500
1.04062423,1.37753881
0.15435221,1.13663869
2.30025218,0.95157694
0.38832488,0.97907348
1.06215831,1.65141713
1.06537658,0.75980278
1.16885668,0.78501240
1.78560549,0.77592978
0.76121266,0.83176613
0.86565094,1.06420187
0.89804173,0.70866731
0.27880787,1.64027846
1.09591230,0.67934067
0.84822283,1.26369902
0.19165293,1.33758965
0.92355333,0.53960034
1.90273585,0.98140129
1.10068626,1.31317597
0.78633614,0.73057180
2.05862395,0.73194830
0.13304022,1.87991920
1.04382032,0.09756376
0.79853850,1.08321130
0.73922646,0.60952732
2.40253450,1.16402958
0.57780290,2.16008168
0.93036721,0.50084727
0.42479469,1.03045658
1.16010316,0.88435622
0.98732543,0.66805249
1.09751204,1.42091680
0.89805556,0.64405934
0.46772205,0.55240726
1.31036122,1.59059095
1.38020904,1.01506540
0.35472860,0.72370957
1.55290392,1.42645716
1.19486279,1.07639449
0.50603886,0.52413999
1.26764347,1.28941905
0.97421046,1.26202858
1.33298326,1.01300148
0.23502562,0.69230448
0.82302950,0.75344436
0.44042460,0.70825622
1.44752393,1.43566769
0.63729693,0.66350171
1.84040267,1.33067722
0.91036340,1.36961664
1.25081756,1.04387717
1.08439696,1.12902206
0.67613435,0.74746438
0.23589887,0.31889895
1.80405195,1.17022542
1.49766720,1.36790174
0.94953478,1.33160344
1.30891910,0.12935975
0.48978252,1.35919210
1.31170318,0.84940292
1.38388895,1.09682375
0.93964768,1.29059946
0.28092419,1.34232984
1.44543200,0.58329598
0.89825610,1.13771733
1.56188741,0.97544974
1.01434301,0.72797924
0.34380833,0.99936889
0.73841127,0.94821347
0.29103431,0.47600094
1.36416448,1.39710958
1.38750834,2.03811885
0.26219677,0.40241355
0.99349017,0.65239340
0.96790815,1.26589355
2.00218125,1.20986070
0.32288026,0.47541987
1.55441591,1.42957408
1.08375694,0.81094859
0.88785000,0.77047853
1.07186005,1.30421930
1.16549636,0.66251503
0.31561397,0.82828601
0.32353483,1.26216328
1.03865295,1.53011727
1.47326395,1.03362670
2.61620595,0.95919592
0.65220150,0.72658521
0.61004212,1.01972057
0.40958305,0.60582821
1.09876674,0.76716518
0.61672546,1.65712972
1.45339016,0.75699004
1.15916968,0.96976982
1.40991052,0.89080387
1.18880522,1.91468309
0.31717524,0.24555866
1.19085463,1.44365683
0.40276036,0.12080183
2.01347893,1.86151419
1.47800013,0.97973584
0.30173430,0.61418424
1.07884032,1.02593146
1.05347773,0.80790320
1.27420752,0.45126232
0.54467891,1.81317895
1.24443377,0.96060070
0.25016781,1.65204510
1.07541412,0.65517176
1.41162209,0.63591682
0.57360942,1.15214607
2.05021032,0.83272012
0.91512704,1.19120307
0.92484762,0.40586546
1.04328276,1.43306601
1.13700552,1.02924484
0.64115195,1.12500311
0.59929680,0.58894183
0.59982344,1.47072544
1.34885988,0.56877256
0.53697127,1.79218573
1.72054174,0.94632522
0.68114135,0.60268761
1.13411248,0.57515044
0.97343230,1.55615326
0.46958048,0.56671491
2.19745824,1.01539730
1.11441580,0.57024403
0.31236705,1.65035288
0.73592938,1.24522936
1.08989354,1.27713960
0.51484129,0.66486510
0.85555174,0.70449491
0.65801967,1.19519208
1.30103939,0.54006779
1.12296581,1.51661969
1.11975153,1.09431777
0.90887767,0.58317211
1.36043367,1.21034920
0.71361673,0.18488250
0.67682727,1.78708052
0.99794764,1.14525943
1.49680456,1.19010242
1.18056859,0.61295387
1.06749188,1.50316613
0.31535345,0.82271095
0.45281419,0.80120413
0.85480327,0.37455200
0.50695122,1.17860483
2.79120242,1.12000941
0.89379045,1.24376594
1.23115948,1.04989571
0.78978191,1.01402860
1.37550507,1.18261109
0.96834402,0.77644985
1.11600123,1.11369266
0.17907899,0.80985843
1.11079321,1.18820729
1.28018768,0.98581091
1.50274314,0.94370738
1.08152821,0.48040088
0.83297428,1.59100993
1.04367879,0.62822706
1.09692424,0.38478793
0.50378714,2.61751091
0.46260788,0.57293139
1.64777866,0.93942611
1.12069173,0.78899256
1.76366652,0.75930784
0.09146911,1.00260059
0.54501981,1.17515470
1.42460765,0.87036782
1.01229493,0.89157931
2.04597506,1.03310969
0.80671721,1.27006927
0.30749797,1.10609888
0.32050647,0.76342054
0.48684640,1.07919310
3.32145969,1.19235937
0.57917596,0.93616050
0.76482686,1.10226023
0.42110309,0.98025031
0.67477971,0.53362062
0.91373399,0.75988397
1.78794744,1.15794519
0.31965758,0.91356206
1.30492810,1.91688404
0.98581498,0.45462811
1.47053239,1.30328237
0.44934516,1.02368371
0.94319335,0.95440964
0.54840584,0.53532967
1.02806437,1.01574192
1.54142410,0.89392892
0.17199702,1.73201593
1.47422813,0.55258494
0.96001097,0.71432874
1.38101367,0.83559332
0.09892695,1.51683204
1.59299082,1.12609235
0.17818703,1.02792719
0.64203390,1.25322797
2.29356258,0.82708085
0.82244550,0.43312250
0.47045201,1.39564117
0.76511951,0.80269033
1.77537183,0.60507501
1.42395927,1.21227599
1.27811653,1.00973505
1.33179389,1.49029820
0.77270786,1.25592909
0.26670713,0.86465918
1.77785290,0.44334904
0.58013125,0.85531150
0.59557948,1.73315634
0.16334511,0.85663192
1.04875958,0.59265222
0.79691381,1.01141227
2.82107116,1.03479963
1.25322515,0.88184719
0.70022851,0.91398664
0.66492804,1.29533917
1.75436085,1.17371518
0.32053165,1.63992764
0.33673522,0.32820677
1.34935958,0.89911682
0.45117145,1.03846682
1.65021916,0.73773105
0.55484517,0.85279372
0.97149832,1.08378490
1.94969703,1.67143839
0.22444549,0.19856676
1.21816304,1.56175693
0.87739620,0.63740330
0.42908368,1.66069875
1.13981499,0.75405221
0.82048608,0.54673432
1.72026171,1.49776913
0.65824458,0.72001797
1.60799329,1.41000263
1.00579783,0.40729525
1.13364487,0.97047898
0.68734749,0.51045495
0.58812540,1.45389860
1.69033307,1.83624632
0.52691877,0.82530145
1.04681146,0.69761269
0.63559737,0.99870305
0.81950466,1.20260966
1.30746906,0.48282279
1.22757067,0.89132480
2.44417617,1.55697863
0.38993651,0.69994265
0.74279164,0.65874248
0.22609568,1.56287935
0.39781237,0.76324396
2.25135777,1.12917731
0.73255945,0.85348589
1.17813707,1.42125112
0.67673581,1.08560395
0.78875916,1.00160487
0.28390166,0.59907732
1.08268699,0.52525967
1.89860819,1.26185319
1.02199594,1.08635353
0.49943028,0.93181487
1.23990718,0.80957311
0.86489272,1.86797777
0.67238617,1.03800705
1.33324727,0.42048220
0.60704989,1.32465513
0.42344500,0.54214396
2.08954452,0.94892684
1.14698704,1.53158922
0.79003418,0.66886775
0.61979006,1.21337197
2.03520010,0.43723278
0.90984281,1.14103786
0.34690655,0.84124349
0.27701008,1.69998972
1.95055454,1.22455297
1.56090732,0.70869813
0.99012266,0.72851258
2.30743829,1.35702289
0.53378469,0.69728924
0.49096075,0.93596604
0.75423655,0.68554106
0.09707296,0.73186580
0.74126041,2.04705358
0.67472667,0.47535768
1.29669673,1.26367557
0.78040650,0.99733960
0.88609036,0.94653965
1.83563328,0.85126357
1.37795448,1.47457422
0.98804635,0.44161361
1.44611986,1.39581897
0.84945740,0.55232239
0.61787071,1.20603865
1.27398911,0.62302460
0.68772265,0.95948025
0.86759440,1.28910078
0.44856350,1.30762458
1.96121522,1.28993204
0.56669568,1.15906610
0.81132909,0.46849090
1.15034490,0.56672551
0.98482117,1.00214354
1.08082194,1.40137431
1.38040327,0.76387294
0.21872165,1.21628847
0.92485390,0.89250284
1.40847074,0.52084386
0.48204009,2.06206010
0.64287035,0.67011719
1.25017672,0.43442782
1.66765977,1.64504095
1.74858072,0.94748652
0.31614546,1.14088344
1.11606402,0.56526236
0.63329402,0.83092525
0.92032317,1.25113244
0.56648343,0.29807010
0.75749984,1.29159907
1.41563423,1.80061628
1.27916351,0.98806978
1.11081809,0.68066531
0.39661853,1.15611041
1.70720127,0.71358323
0.93336557,1.22447110
1.03458244,0.71025276
1.03740406,0.86158921
0.72064683,1.25935968
0.94463379,1.11938198
1.46609573,0.76810972
0.47559380,0.89212546
1.70106514,0.79276188
1.49208664,1.68769831
0.43537860,1.34157898
0.48006791,0.60943267
1.88289037,0.74239264
0.71310366,1.39818614
1.03704368,0.40083332
1.14722902,0.96542448
0.65942663,1.08098328
0.55111374,0.93481870
1.43653639,1.02145321
0.45386048,1.45641728
0.51311260,1.15343767
0.80291700,0.87621318
2.07698226,0.77002587
0.89214232,1.07948242
1.14503710,0.48951348
0.80797470,1.93313700
0.53228933,0.72719521
1.02312872,0.61526301
0.92152854,0.62023806
0.77094789,1.21874216
1.49939773,1.21905286
0.60704110,0.98069024
2.22214564,1.48895499
0.82609846,0.86747997
1.11336629,1.12602100
0.20128978,0.81645121
1.26676747,0.77028972
1.45483185,0.90552859
1.41779958,0.51560914
0.69937170,1.85126679
0.82030863,0.48878657
1.15910336,1.17580022
0.45754382,1.56666877
0.71257185,0.12042937
1.54350519,1.69992606
0.77566701,0.65667220
0.20222890,1.45646465
1.62425870,0.70361895
0.50922099,0.84253522
1.57658863,0.97636637
0.74121368,1.27480927
0.95968739,0.59467278
0.09530833,0.60419940
2.80950152,1.09356316
1.12128511,1.97979749
0.53067715,1.23392386
0.65822292,0.37732801
0.13651977,0.96889067
1.23532098,0.74970204
1.45678283,1.50103306
0.38003065,0.30744328
1.18918502,1.47744526
2.70929839,0.69872784
0.45287205,1.29169806
0.65480461,0.65275156
0.90506720,1.07065022
1.38670616,1.48690740
1.72504786,0.78353053
0.50937867,0.81763585
1.11544686,1.90285767
1.03767079,0.29599234
0.78917859,0.79016022
0.85617448,1.28365224
0.52790539,0.33196885
1.43903912,0.94348029
0.77896008,1.56325985
1.11546838,1.10319818
0.57442492,0.82842214
1.20279775,1.37726643
1.22760616,1.23448131
0.66776272,0.49969092
1.35253185,0.67746593
1.71654929,1.14370301
0.42678280,1.34380272
1.52927494,0.75328526
0.31662320,1.30185980
0.94510663,0.31028474
0.44616537,1.13562429
0.73587775,0.89313795
0.63234008,1.60326689
0.08420356,1.19263887
2.74543025,1.05312709
0.19745028,0.72814615
1.58291812,0.75356786
1.75768427,0.91259983
1.16630895,1.39546436
0.12094092,0.30367943
1.50307710,1.16081128
0.45435942,0.96766726
0.98053624,1.58506388
1.07786472,1.05011906
0.64863082,0.85090098
1.92542487,0.60720283
0.46055055,1.28348548
1.54723979,1.29541399
1.37306566,0.70976989
1.68189359,1.14065616
0.73749639,0.65357137
0.79700525,0.90895713
0.27882757,1.03420229
1.01382607,0.96879646
0.88247610,0.79309727
1.00608951,2.05831372
0.77900974,0.65573044
0.65459500,0.85616944
0.33886482,1.42140162
2.44805983,0.30545302
1.27827428,0.95488032
0.34849601,0.68312544
0.76433769,1.59546611
1.18329664,1.15533645
0.91539720,0.68127366
0.67894001,0.50146093
1.43183503,1.84189089
1.32061272,0.68797871
1.28495836,1.50162080
0.72546737,0.50321567
0.66032618,1.05587742
2.46147998,1.30771409
0.26183475,1.02756825
1.56102781,0.49590514
0.65245576,0.50463233
0.27657657,1.57831309
0.54438716,0.45337563
1.34842752,1.88585251
1.06407696,1.17066762
0.54874237,0.85415543
1.45110411,0.79608514
0.49561372,0.84820727
1.80063277,1.03904083
0.10077724,1.02411940
1.56968350,1.09963391
0.52467473,0.72487055
1.09690070,1.04976353
1.16395862,1.03629966
